ID,NAME,MONTH,YEAR,RAIN,TMEAN
6,Pongola - SASRI,1,2014,18.9,25.7
6,Pongola - SASRI,2,2014,46.3,26.1
6,Pongola - SASRI,3,2014,247.6,24.3
6,Pongola - SASRI,4,2014,18.5,21.6
6,Pongola - SASRI,5,2014,0,19.7
6,Pongola - SASRI,6,2014,1.5,17.2
6,Pongola - SASRI,7,2014,1.4,16.9
6,Pongola - SASRI,8,2014,8.2,19.3
6,Pongola - SASRI,9,2014,33.1,21.6
6,Pongola - SASRI,10,2014,28.4,20.2
6,Pongola - SASRI,11,2014,77.4,22.3
6,Pongola - SASRI,12,2014,124.6,24.2
8,Glen Park - St Lucia Farms,1,1966,138.2,
8,Glen Park - St Lucia Farms,2,1966,133.9,
8,Glen Park - St Lucia Farms,3,1966,11.8,
8,Glen Park - St Lucia Farms,4,1966,34.9,
8,Glen Park - St Lucia Farms,5,1966,15,
8,Glen Park - St Lucia Farms,6,1966,11.7,
8,Glen Park - St Lucia Farms,7,1966,0.8,
8,Glen Park - St Lucia Farms,8,1966,25.6,
8,Glen Park - St Lucia Farms,9,1966,16.1,
8,Glen Park - St Lucia Farms,10,1966,30.2,
8,Glen Park - St Lucia Farms,11,1966,57.5,
8,Glen Park - St Lucia Farms,12,1966,89,26.2
8,Glen Park - St Lucia Farms,1,1967,66.3,27.7
8,Glen Park - St Lucia Farms,2,1967,260,26.9
8,Glen Park - St Lucia Farms,3,1967,52.5,26.2
8,Glen Park - St Lucia Farms,4,1967,138.4,24.8
8,Glen Park - St Lucia Farms,5,1967,17.3,22.4
8,Glen Park - St Lucia Farms,6,1967,11.2,19.3
8,Glen Park - St Lucia Farms,7,1967,32,17.7
8,Glen Park - St Lucia Farms,8,1967,3.3,20.3
8,Glen Park - St Lucia Farms,9,1967,127,22.8
8,Glen Park - St Lucia Farms,10,1967,78.7,23.6
8,Glen Park - St Lucia Farms,11,1967,57.7,25.2
8,Glen Park - St Lucia Farms,12,1967,41,26.8
8,Glen Park - St Lucia Farms,1,1968,47.6,28.5
8,Glen Park - St Lucia Farms,2,1968,151.9,27.3
8,Glen Park - St Lucia Farms,3,1968,74.3,25.5
8,Glen Park - St Lucia Farms,4,1968,36.6,23.3
8,Glen Park - St Lucia Farms,5,1968,19,22.6
8,Glen Park - St Lucia Farms,6,1968,23.9,17.9
8,Glen Park - St Lucia Farms,7,1968,6.1,19.8
8,Glen Park - St Lucia Farms,8,1968,41.1,20.8
8,Glen Park - St Lucia Farms,9,1968,39.1,23.2
8,Glen Park - St Lucia Farms,10,1968,37.4,23.4
8,Glen Park - St Lucia Farms,11,1968,101.6,25
8,Glen Park - St Lucia Farms,12,1968,119.5,28.1
8,Glen Park - St Lucia Farms,1,1969,26.3,30.6
8,Glen Park - St Lucia Farms,2,1969,23.2,30.5
8,Glen Park - St Lucia Farms,3,1969,305.9,27.6
8,Glen Park - St Lucia Farms,4,1969,63.1,25.4
8,Glen Park - St Lucia Farms,5,1969,59.4,21.4
8,Glen Park - St Lucia Farms,6,1969,9.7,20.5
8,Glen Park - St Lucia Farms,7,1969,10.7,20.2
8,Glen Park - St Lucia Farms,8,1969,3.8,21.9
8,Glen Park - St Lucia Farms,9,1969,29.4,23.2
8,Glen Park - St Lucia Farms,10,1969,128.9,23.7
8,Glen Park - St Lucia Farms,11,1969,29.5,24.9
8,Glen Park - St Lucia Farms,12,1969,37.7,26.1
8,Glen Park - St Lucia Farms,1,1970,0,
8,Glen Park - St Lucia Farms,2,1970,59.5,28.3
8,Glen Park - St Lucia Farms,3,1970,53.9,28.3
8,Glen Park - St Lucia Farms,4,1970,26.2,26.8
8,Glen Park - St Lucia Farms,5,1970,102.9,23.2
8,Glen Park - St Lucia Farms,6,1970,18.3,18.6
8,Glen Park - St Lucia Farms,7,1970,1.8,19.9
8,Glen Park - St Lucia Farms,8,1970,0.1,22.9
8,Glen Park - St Lucia Farms,9,1970,61,21.3
8,Glen Park - St Lucia Farms,10,1970,92,22.8
8,Glen Park - St Lucia Farms,11,1970,95.2,24.4
8,Glen Park - St Lucia Farms,12,1970,37.6,27.3
8,Glen Park - St Lucia Farms,1,1971,42,26.8
8,Glen Park - St Lucia Farms,2,1971,78.8,25.9
8,Glen Park - St Lucia Farms,3,1971,119,26.6
8,Glen Park - St Lucia Farms,4,1971,61.2,24.6
8,Glen Park - St Lucia Farms,5,1971,101.7,20.5
8,Glen Park - St Lucia Farms,6,1971,10.7,18.3
8,Glen Park - St Lucia Farms,7,1971,31.2,18.9
8,Glen Park - St Lucia Farms,8,1971,0,20.3
8,Glen Park - St Lucia Farms,9,1971,16,21.9
8,Glen Park - St Lucia Farms,10,1971,115,22.7
8,Glen Park - St Lucia Farms,11,1971,70,23.1
8,Glen Park - St Lucia Farms,12,1971,132,24.3
8,Glen Park - St Lucia Farms,1,1972,96,25.9
8,Glen Park - St Lucia Farms,2,1972,253,24.2
8,Glen Park - St Lucia Farms,3,1972,91,24.7
8,Glen Park - St Lucia Farms,4,1972,66,23.5
8,Glen Park - St Lucia Farms,5,1972,106,19.9
8,Glen Park - St Lucia Farms,6,1972,2,18
8,Glen Park - St Lucia Farms,7,1972,58,17.9
8,Glen Park - St Lucia Farms,8,1972,13,18.9
8,Glen Park - St Lucia Farms,9,1972,23,21.3
8,Glen Park - St Lucia Farms,10,1972,18,23.3
8,Glen Park - St Lucia Farms,11,1972,152,23.4
8,Glen Park - St Lucia Farms,12,1972,57,25.8
8,Glen Park - St Lucia Farms,1,1973,31,26.7
8,Glen Park - St Lucia Farms,2,1973,85,25.7
8,Glen Park - St Lucia Farms,3,1973,15,27.4
8,Glen Park - St Lucia Farms,4,1973,32,22.4
8,Glen Park - St Lucia Farms,5,1973,30,21.5
8,Glen Park - St Lucia Farms,6,1973,0,19.7
8,Glen Park - St Lucia Farms,7,1973,14,18.7
8,Glen Park - St Lucia Farms,8,1973,104,18.9
8,Glen Park - St Lucia Farms,9,1973,239,21
8,Glen Park - St Lucia Farms,10,1973,13,22
8,Glen Park - St Lucia Farms,11,1973,181,23.4
8,Glen Park - St Lucia Farms,12,1973,89,24.8
8,Glen Park - St Lucia Farms,1,1974,96,28.5
8,Glen Park - St Lucia Farms,2,1974,72,30
8,Glen Park - St Lucia Farms,3,1974,99,28.9
8,Glen Park - St Lucia Farms,4,1974,48,24.1
8,Glen Park - St Lucia Farms,5,1974,71,20.7
8,Glen Park - St Lucia Farms,6,1974,39,18
8,Glen Park - St Lucia Farms,7,1974,2,18
8,Glen Park - St Lucia Farms,8,1974,4,20.6
8,Glen Park - St Lucia Farms,9,1974,4,22.6
8,Glen Park - St Lucia Farms,10,1974,23,24.9
8,Glen Park - St Lucia Farms,11,1974,139,26
8,Glen Park - St Lucia Farms,12,1974,167,25.4
8,Glen Park - St Lucia Farms,1,1975,157,26.9
8,Glen Park - St Lucia Farms,2,1975,178,32.7
8,Glen Park - St Lucia Farms,3,1975,111,27.8
8,Glen Park - St Lucia Farms,4,1975,77,26
8,Glen Park - St Lucia Farms,5,1975,26,20.5
8,Glen Park - St Lucia Farms,6,1975,11,18.8
8,Glen Park - St Lucia Farms,7,1975,0,18.5
8,Glen Park - St Lucia Farms,8,1975,15,20.6
8,Glen Park - St Lucia Farms,9,1975,146,24.2
8,Glen Park - St Lucia Farms,10,1975,37,24.2
8,Glen Park - St Lucia Farms,11,1975,86,25.9
8,Glen Park - St Lucia Farms,12,1975,200,26.2
8,Glen Park - St Lucia Farms,1,1976,311,
8,Glen Park - St Lucia Farms,2,1976,95,
8,Glen Park - St Lucia Farms,3,1976,137,
8,Glen Park - St Lucia Farms,4,1976,113,
8,Glen Park - St Lucia Farms,5,1976,55,
8,Glen Park - St Lucia Farms,6,1976,5,
8,Glen Park - St Lucia Farms,7,1976,94,17.3
8,Glen Park - St Lucia Farms,8,1976,17.8,19.7
8,Glen Park - St Lucia Farms,9,1976,0.2,21.5
8,Glen Park - St Lucia Farms,10,1976,100,24.3
8,Glen Park - St Lucia Farms,11,1976,36,26.2
8,Glen Park - St Lucia Farms,12,1976,24,28
8,Glen Park - St Lucia Farms,1,1977,129,29.1
8,Glen Park - St Lucia Farms,2,1977,333,29.4
8,Glen Park - St Lucia Farms,3,1977,79,26.6
8,Glen Park - St Lucia Farms,4,1977,25.5,26.3
8,Glen Park - St Lucia Farms,5,1977,0,22
8,Glen Park - St Lucia Farms,6,1977,0,19.6
8,Glen Park - St Lucia Farms,7,1977,4,19
8,Glen Park - St Lucia Farms,8,1977,46,20.2
8,Glen Park - St Lucia Farms,9,1977,99,24
8,Glen Park - St Lucia Farms,10,1977,23,24.6
8,Glen Park - St Lucia Farms,11,1977,58,25
8,Glen Park - St Lucia Farms,12,1977,111,28.5
8,Glen Park - St Lucia Farms,1,1978,188,28.9
8,Glen Park - St Lucia Farms,2,1978,26,28.7
8,Glen Park - St Lucia Farms,3,1978,49,28.8
8,Glen Park - St Lucia Farms,4,1978,55,
8,Glen Park - St Lucia Farms,5,1978,2.8,
8,Glen Park - St Lucia Farms,6,1978,25.2,
8,Glen Park - St Lucia Farms,7,1978,100.5,
8,Glen Park - St Lucia Farms,8,1978,35.9,21.9
8,Glen Park - St Lucia Farms,9,1978,40,22.9
8,Glen Park - St Lucia Farms,10,1978,157,23.9
8,Glen Park - St Lucia Farms,11,1978,101.8,26.5
8,Glen Park - St Lucia Farms,12,1978,113.2,28
8,Glen Park - St Lucia Farms,1,1979,38.8,24.7
8,Glen Park - St Lucia Farms,2,1979,17.2,26.6
8,Glen Park - St Lucia Farms,3,1979,15,24.6
8,Glen Park - St Lucia Farms,4,1979,57,27.9
8,Glen Park - St Lucia Farms,5,1979,28,22.3
8,Glen Park - St Lucia Farms,6,1979,13,18.9
8,Glen Park - St Lucia Farms,7,1979,6.5,17.7
8,Glen Park - St Lucia Farms,8,1979,20,21.6
8,Glen Park - St Lucia Farms,9,1979,59,20.7
8,Glen Park - St Lucia Farms,10,1979,53,24.1
8,Glen Park - St Lucia Farms,11,1979,21.5,25.7
8,Glen Park - St Lucia Farms,12,1979,108.5,
8,Glen Park - St Lucia Farms,1,1980,42.2,26.8
8,Glen Park - St Lucia Farms,2,1980,81.2,28.7
8,Glen Park - St Lucia Farms,3,1980,10.9,27.7
8,Glen Park - St Lucia Farms,4,1980,79.7,24.4
8,Glen Park - St Lucia Farms,5,1980,41.2,21.1
8,Glen Park - St Lucia Farms,6,1980,5.2,17.7
8,Glen Park - St Lucia Farms,7,1980,3.3,16.9
8,Glen Park - St Lucia Farms,8,1980,7.5,18.5
8,Glen Park - St Lucia Farms,9,1980,87.2,20.1
8,Glen Park - St Lucia Farms,10,1980,10.1,22.2
8,Glen Park - St Lucia Farms,11,1980,93.8,24.2
8,Glen Park - St Lucia Farms,12,1980,61.3,26
8,Glen Park - St Lucia Farms,1,1981,123.9,26.9
8,Glen Park - St Lucia Farms,2,1981,120.9,25.2
8,Glen Park - St Lucia Farms,3,1981,33.6,25.2
8,Glen Park - St Lucia Farms,4,1981,3.8,23.2
8,Glen Park - St Lucia Farms,5,1981,209.4,19.7
8,Glen Park - St Lucia Farms,6,1981,54.6,16.6
8,Glen Park - St Lucia Farms,7,1981,2.8,17.1
8,Glen Park - St Lucia Farms,8,1981,14.7,17.5
8,Glen Park - St Lucia Farms,9,1981,125.3,19.1
8,Glen Park - St Lucia Farms,10,1981,58.9,20.8
8,Glen Park - St Lucia Farms,11,1981,147.7,22.8
8,Glen Park - St Lucia Farms,12,1981,8.3,24
8,Glen Park - St Lucia Farms,1,1982,69.8,26.3
8,Glen Park - St Lucia Farms,2,1982,39.5,26.1
8,Glen Park - St Lucia Farms,3,1982,93.4,24.9
8,Glen Park - St Lucia Farms,4,1982,94.7,21.9
8,Glen Park - St Lucia Farms,5,1982,29.3,20.6
8,Glen Park - St Lucia Farms,6,1982,14,18.4
8,Glen Park - St Lucia Farms,7,1982,1,19.4
8,Glen Park - St Lucia Farms,8,1982,2,19.7
8,Glen Park - St Lucia Farms,9,1982,18,21.2
8,Glen Park - St Lucia Farms,10,1982,94.3,23
8,Glen Park - St Lucia Farms,11,1982,54.1,22.4
8,Glen Park - St Lucia Farms,12,1982,24.3,25.5
8,Glen Park - St Lucia Farms,1,1983,58,27.2
8,Glen Park - St Lucia Farms,2,1983,53.3,26.5
8,Glen Park - St Lucia Farms,3,1983,44,25.5
8,Glen Park - St Lucia Farms,4,1983,7.4,24.9
8,Glen Park - St Lucia Farms,5,1983,10,21.3
8,Glen Park - St Lucia Farms,6,1983,9,19.8
8,Glen Park - St Lucia Farms,7,1983,79,19
8,Glen Park - St Lucia Farms,8,1983,82,17.8
8,Glen Park - St Lucia Farms,9,1983,18,21.7
8,Glen Park - St Lucia Farms,10,1983,82.5,20.7
8,Glen Park - St Lucia Farms,11,1983,202.9,22.9
8,Glen Park - St Lucia Farms,12,1983,66,24.8
8,Glen Park - St Lucia Farms,1,1984,462,25
8,Glen Park - St Lucia Farms,2,1984,174,25.1
8,Glen Park - St Lucia Farms,3,1984,121,24.3
8,Glen Park - St Lucia Farms,4,1984,89,22.2
8,Glen Park - St Lucia Farms,5,1984,21,20.5
8,Glen Park - St Lucia Farms,6,1984,60,17.6
8,Glen Park - St Lucia Farms,7,1984,103,17.9
8,Glen Park - St Lucia Farms,8,1984,75,18.6
8,Glen Park - St Lucia Farms,9,1984,18,20.6
8,Glen Park - St Lucia Farms,10,1984,59,21.6
8,Glen Park - St Lucia Farms,11,1984,71,22.1
8,Glen Park - St Lucia Farms,12,1984,45,25.5
8,Glen Park - St Lucia Farms,1,1985,233.2,26.4
8,Glen Park - St Lucia Farms,2,1985,323,26
8,Glen Park - St Lucia Farms,3,1985,5,24.9
8,Glen Park - St Lucia Farms,4,1985,35,22.7
8,Glen Park - St Lucia Farms,5,1985,10,20.3
8,Glen Park - St Lucia Farms,6,1985,32,18.5
8,Glen Park - St Lucia Farms,7,1985,61,18
8,Glen Park - St Lucia Farms,8,1985,9.4,20.7
8,Glen Park - St Lucia Farms,9,1985,37.4,21.7
8,Glen Park - St Lucia Farms,10,1985,290,23.6
8,Glen Park - St Lucia Farms,11,1985,64,24
8,Glen Park - St Lucia Farms,12,1985,15.3,24.5
8,Glen Park - St Lucia Farms,1,1986,34,25.8
8,Glen Park - St Lucia Farms,2,1986,96.2,24.9
8,Glen Park - St Lucia Farms,3,1986,40.3,25.1
8,Glen Park - St Lucia Farms,4,1986,44,22.8
8,Glen Park - St Lucia Farms,5,1986,3,21.2
8,Glen Park - St Lucia Farms,6,1986,57.3,18.6
8,Glen Park - St Lucia Farms,7,1986,0,18.6
8,Glen Park - St Lucia Farms,8,1986,4,20.4
8,Glen Park - St Lucia Farms,9,1986,19.1,21.5
8,Glen Park - St Lucia Farms,10,1986,58.9,22.1
8,Glen Park - St Lucia Farms,11,1986,62.4,22.9
8,Glen Park - St Lucia Farms,12,1986,94.5,25
8,Glen Park - St Lucia Farms,1,1987,158.6,25.5
8,Glen Park - St Lucia Farms,2,1987,28,27.3
8,Glen Park - St Lucia Farms,3,1987,242.5,25.7
8,Glen Park - St Lucia Farms,4,1987,26.7,24.5
8,Glen Park - St Lucia Farms,5,1987,15.3,22.8
8,Glen Park - St Lucia Farms,6,1987,56.2,17.9
8,Glen Park - St Lucia Farms,7,1987,26.5,17.2
8,Glen Park - St Lucia Farms,8,1987,106,17.8
8,Glen Park - St Lucia Farms,9,1987,296.5,20.7
8,Glen Park - St Lucia Farms,10,1987,82.8,20.7
8,Glen Park - St Lucia Farms,11,1987,93,22.9
8,Glen Park - St Lucia Farms,12,1987,109.8,26
8,Glen Park - St Lucia Farms,1,1988,76.8,26.5
8,Glen Park - St Lucia Farms,2,1988,305,25.8
8,Glen Park - St Lucia Farms,3,1988,101,26
8,Glen Park - St Lucia Farms,4,1988,45,23.1
8,Glen Park - St Lucia Farms,5,1988,9.6,20.9
8,Glen Park - St Lucia Farms,6,1988,59.2,16
8,Glen Park - St Lucia Farms,7,1988,43,18.2
8,Glen Park - St Lucia Farms,8,1988,70,19.9
8,Glen Park - St Lucia Farms,9,1988,39.5,21.1
8,Glen Park - St Lucia Farms,10,1988,143,20.8
8,Glen Park - St Lucia Farms,11,1988,85.3,22.1
8,Glen Park - St Lucia Farms,12,1988,286.2,22.6
8,Glen Park - St Lucia Farms,1,1989,31,24.6
8,Glen Park - St Lucia Farms,2,1989,235.4,24.5
8,Glen Park - St Lucia Farms,3,1989,23,24.9
8,Glen Park - St Lucia Farms,4,1989,21,22.4
8,Glen Park - St Lucia Farms,5,1989,15,21
8,Glen Park - St Lucia Farms,6,1989,29,19
8,Glen Park - St Lucia Farms,7,1989,18,17.9
8,Glen Park - St Lucia Farms,8,1989,7,21.9
8,Glen Park - St Lucia Farms,9,1989,72,20.9
8,Glen Park - St Lucia Farms,10,1989,35,20.6
8,Glen Park - St Lucia Farms,11,1989,308,23.7
8,Glen Park - St Lucia Farms,12,1989,48,24.7
8,Glen Park - St Lucia Farms,1,1990,101,25.1
8,Glen Park - St Lucia Farms,2,1990,141,24.6
8,Glen Park - St Lucia Farms,3,1990,152,24.1
8,Glen Park - St Lucia Farms,4,1990,54,
8,Glen Park - St Lucia Farms,5,1990,12,19.8
8,Glen Park - St Lucia Farms,6,1990,0,18.8
8,Glen Park - St Lucia Farms,7,1990,5,19.3
8,Glen Park - St Lucia Farms,8,1990,60,18
8,Glen Park - St Lucia Farms,9,1990,13,18.8
8,Glen Park - St Lucia Farms,10,1990,97,21.4
8,Glen Park - St Lucia Farms,11,1990,68,21.1
8,Glen Park - St Lucia Farms,12,1990,65,23.3
8,Glen Park - St Lucia Farms,1,1991,158,25.6
8,Glen Park - St Lucia Farms,2,1991,97,24.6
8,Glen Park - St Lucia Farms,3,1991,107,23.6
8,Glen Park - St Lucia Farms,4,1991,38,22.3
8,Glen Park - St Lucia Farms,5,1991,0,
8,Glen Park - St Lucia Farms,6,1991,52.5,17.2
8,Glen Park - St Lucia Farms,7,1991,21.3,17
8,Glen Park - St Lucia Farms,8,1991,2,18.9
8,Glen Park - St Lucia Farms,9,1991,14,20.4
8,Glen Park - St Lucia Farms,10,1991,64,21.2
8,Glen Park - St Lucia Farms,11,1991,60,23.3
8,Glen Park - St Lucia Farms,12,1991,110,23.8
8,Glen Park - St Lucia Farms,1,1992,34,26
8,Glen Park - St Lucia Farms,2,1992,27,27.4
8,Glen Park - St Lucia Farms,3,1992,58,25.1
8,Glen Park - St Lucia Farms,4,1992,22,24.6
8,Glen Park - St Lucia Farms,5,1992,0,21.6
8,Glen Park - St Lucia Farms,6,1992,19,19
8,Glen Park - St Lucia Farms,7,1992,4,19.6
8,Glen Park - St Lucia Farms,8,1992,8,19.2
8,Glen Park - St Lucia Farms,9,1992,12,22.1
8,Glen Park - St Lucia Farms,10,1992,42,23.3
8,Glen Park - St Lucia Farms,11,1992,56.7,24.4
8,Glen Park - St Lucia Farms,12,1992,212.8,27.4
8,Glen Park - St Lucia Farms,1,1993,43,25.9
8,Glen Park - St Lucia Farms,2,1993,198,25.2
8,Glen Park - St Lucia Farms,3,1993,122,25
8,Glen Park - St Lucia Farms,4,1993,19,23.8
8,Glen Park - St Lucia Farms,5,1993,8,21.8
8,Glen Park - St Lucia Farms,6,1993,2,19
8,Glen Park - St Lucia Farms,7,1993,10,19.4
8,Glen Park - St Lucia Farms,8,1993,20,19.6
8,Glen Park - St Lucia Farms,9,1993,22,22.1
8,Glen Park - St Lucia Farms,10,1993,162,22.1
8,Glen Park - St Lucia Farms,11,1993,42,22.5
8,Glen Park - St Lucia Farms,12,1993,78,24.5
8,Glen Park - St Lucia Farms,1,1994,67,25.4
8,Glen Park - St Lucia Farms,2,1994,19,25.2
8,Glen Park - St Lucia Farms,3,1994,36,25.7
8,Glen Park - St Lucia Farms,4,1994,35,23.8
8,Glen Park - St Lucia Farms,5,1994,3,20.2
8,Glen Park - St Lucia Farms,6,1994,9,19.8
8,Glen Park - St Lucia Farms,7,1994,23,18.7
8,Glen Park - St Lucia Farms,8,1994,33,19.4
8,Glen Park - St Lucia Farms,9,1994,6,21.6
8,Glen Park - St Lucia Farms,10,1994,220,20.7
8,Glen Park - St Lucia Farms,11,1994,74,23.3
8,Glen Park - St Lucia Farms,12,1994,21,25
8,Glen Park - St Lucia Farms,1,1995,9,25.9
8,Glen Park - St Lucia Farms,2,1995,73,26.1
8,Glen Park - St Lucia Farms,3,1995,120,24.3
8,Glen Park - St Lucia Farms,4,1995,110,21.8
8,Glen Park - St Lucia Farms,5,1995,42,19.9
8,Glen Park - St Lucia Farms,6,1995,74,17.7
8,Glen Park - St Lucia Farms,7,1995,6,17.5
8,Glen Park - St Lucia Farms,8,1995,38,19.6
8,Glen Park - St Lucia Farms,9,1995,9,21.2
8,Glen Park - St Lucia Farms,10,1995,0,
8,Glen Park - St Lucia Farms,11,1995,139.7,23.1
8,Glen Park - St Lucia Farms,12,1995,0,
8,Glen Park - St Lucia Farms,1,1996,200,25.5
8,Glen Park - St Lucia Farms,2,1996,0,
8,Glen Park - St Lucia Farms,3,1996,0,
8,Glen Park - St Lucia Farms,4,1996,30,21.3
8,Glen Park - St Lucia Farms,5,1996,36,20.2
8,Glen Park - St Lucia Farms,6,1996,3,17.8
8,Glen Park - St Lucia Farms,7,1996,45,16.3
8,Glen Park - St Lucia Farms,8,1996,0,
8,Glen Park - St Lucia Farms,9,1996,0,22.5
8,Glen Park - St Lucia Farms,10,1996,118.5,22.6
8,Glen Park - St Lucia Farms,11,1996,80.6,23.8
8,Glen Park - St Lucia Farms,12,1996,33.4,25.2
8,Glen Park - St Lucia Farms,1,1997,165,25.2
8,Glen Park - St Lucia Farms,2,1997,93.2,25
8,Glen Park - St Lucia Farms,3,1997,73,24.3
8,Glen Park - St Lucia Farms,4,1997,76,21.5
8,Glen Park - St Lucia Farms,5,1997,39,19.2
8,Glen Park - St Lucia Farms,6,1997,51,17.4
8,Glen Park - St Lucia Farms,7,1997,0,
8,Glen Park - St Lucia Farms,8,1997,52,19.8
8,Glen Park - St Lucia Farms,9,1997,128,20.7
8,Glen Park - St Lucia Farms,10,1997,71,21.6
8,Glen Park - St Lucia Farms,11,1997,233,23.2
8,Glen Park - St Lucia Farms,12,1997,22.1,23.7
8,Glen Park - St Lucia Farms,1,1998,57.2,26
8,Glen Park - St Lucia Farms,2,1998,141,25.5
8,Glen Park - St Lucia Farms,3,1998,15,25.6
8,Glen Park - St Lucia Farms,4,1998,33.2,23.7
8,Glen Park - St Lucia Farms,5,1998,23,21.1
8,Glen Park - St Lucia Farms,6,1998,0,18.2
8,Glen Park - St Lucia Farms,7,1998,20,18.9
8,Glen Park - St Lucia Farms,8,1998,2,20.1
8,Glen Park - St Lucia Farms,9,1998,15.3,22
8,Glen Park - St Lucia Farms,10,1998,74.2,21.9
8,Glen Park - St Lucia Farms,11,1998,80.1,24.1
8,Glen Park - St Lucia Farms,12,1998,69,24.5
8,Glen Park - St Lucia Farms,1,1999,121,26.2
8,Glen Park - St Lucia Farms,2,1999,107.2,25.7
8,Glen Park - St Lucia Farms,3,1999,50.1,25.9
8,Glen Park - St Lucia Farms,4,1999,53,23.7
8,Glen Park - St Lucia Farms,5,1999,18.6,21.3
8,Glen Park - St Lucia Farms,6,1999,9,19.7
8,Glen Park - St Lucia Farms,7,1999,24,
8,Glen Park - St Lucia Farms,8,1999,47,21.7
8,Glen Park - St Lucia Farms,9,1999,31.2,22.8
8,Glen Park - St Lucia Farms,10,1999,138.9,22.8
8,Glen Park - St Lucia Farms,11,1999,60.5,
8,Glen Park - St Lucia Farms,12,1999,222.9,25.2
8,Glen Park - St Lucia Farms,1,2000,183.2,24
8,Glen Park - St Lucia Farms,2,2000,199.8,25.2
8,Glen Park - St Lucia Farms,3,2000,211.6,24.2
8,Glen Park - St Lucia Farms,4,2000,75.6,21
8,Glen Park - St Lucia Farms,5,2000,81.2,18.7
8,Glen Park - St Lucia Farms,6,2000,33.6,18.5
8,Glen Park - St Lucia Farms,7,2000,8.8,17.6
8,Glen Park - St Lucia Farms,8,2000,0,19.3
8,Glen Park - St Lucia Farms,9,2000,46.4,20.6
8,Glen Park - St Lucia Farms,10,2000,51.4,20.7
8,Glen Park - St Lucia Farms,11,2000,276,22.2
8,Glen Park - St Lucia Farms,12,2000,64.8,23.8
8,Glen Park - St Lucia Farms,1,2001,65.9,24.3
8,Glen Park - St Lucia Farms,2,2001,93.2,24.4
8,Glen Park - St Lucia Farms,3,2001,43.2,24.9
8,Glen Park - St Lucia Farms,4,2001,22,22.9
8,Glen Park - St Lucia Farms,5,2001,53.6,19.8
8,Glen Park - St Lucia Farms,6,2001,9,18.3
8,Glen Park - St Lucia Farms,7,2001,18,16.9
8,Glen Park - St Lucia Farms,8,2001,10,19.3
8,Glen Park - St Lucia Farms,9,2001,75.2,19.7
8,Glen Park - St Lucia Farms,10,2001,57,21.3
8,Glen Park - St Lucia Farms,11,2001,150.8,24.5
8,Glen Park - St Lucia Farms,12,2001,56,24.5
8,Glen Park - St Lucia Farms,1,2002,27.4,26
8,Glen Park - St Lucia Farms,2,2002,51.1,24.4
8,Glen Park - St Lucia Farms,3,2002,34.6,24.7
8,Glen Park - St Lucia Farms,4,2002,22.6,23.7
8,Glen Park - St Lucia Farms,5,2002,0,20.8
8,Glen Park - St Lucia Farms,6,2002,28,17.6
8,Glen Park - St Lucia Farms,7,2002,64.4,17
8,Glen Park - St Lucia Farms,8,2002,33.6,20
8,Glen Park - St Lucia Farms,9,2002,45.6,20.8
8,Glen Park - St Lucia Farms,10,2002,33.4,
8,Glen Park - St Lucia Farms,11,2002,43,21.7
8,Glen Park - St Lucia Farms,12,2002,70.4,24.4
8,Glen Park - St Lucia Farms,1,2003,81.2,24.9
8,Glen Park - St Lucia Farms,2,2003,85.4,25.8
8,Glen Park - St Lucia Farms,3,2003,35.4,25.3
8,Glen Park - St Lucia Farms,4,2003,32.4,23.4
8,Glen Park - St Lucia Farms,5,2003,20.9,19.5
8,Glen Park - St Lucia Farms,6,2003,41.8,15.7
8,Glen Park - St Lucia Farms,7,2003,9.4,15.5
8,Glen Park - St Lucia Farms,8,2003,2.1,17
8,Glen Park - St Lucia Farms,9,2003,53,18.5
8,Glen Park - St Lucia Farms,10,2003,13.1,21.5
8,Glen Park - St Lucia Farms,11,2003,65.6,21.8
8,Glen Park - St Lucia Farms,12,2003,22.1,23.8
8,Glen Park - St Lucia Farms,1,2004,157.4,22.6
8,Glen Park - St Lucia Farms,2,2004,130.3,20.6
8,Glen Park - St Lucia Farms,3,2004,53.2,18.5
8,Glen Park - St Lucia Farms,4,2004,67.5,18.4
8,Glen Park - St Lucia Farms,5,2004,5.3,16.7
8,Glen Park - St Lucia Farms,6,2004,1.9,16.2
8,Glen Park - St Lucia Farms,7,2004,70.5,15.1
8,Glen Park - St Lucia Farms,8,2004,0.5,18.2
8,Glen Park - St Lucia Farms,9,2004,44.4,19.1
8,Glen Park - St Lucia Farms,10,2004,21.4,21.5
8,Glen Park - St Lucia Farms,11,2004,101.7,23.1
8,Glen Park - St Lucia Farms,12,2004,86.1,24.9
8,Glen Park - St Lucia Farms,1,2005,67.3,24.5
8,Glen Park - St Lucia Farms,2,2005,133.4,24.4
8,Glen Park - St Lucia Farms,3,2005,139.9,22.3
8,Glen Park - St Lucia Farms,4,2005,16.8,21.4
8,Glen Park - St Lucia Farms,5,2005,25.7,19.5
8,Glen Park - St Lucia Farms,6,2005,15.9,18
8,Glen Park - St Lucia Farms,7,2005,3.7,17.2
8,Glen Park - St Lucia Farms,8,2005,18.2,20.2
8,Glen Park - St Lucia Farms,9,2005,14.9,21.1
8,Glen Park - St Lucia Farms,10,2005,23.1,21
8,Glen Park - St Lucia Farms,11,2005,125.9,21.9
8,Glen Park - St Lucia Farms,12,2005,29.1,22.7
